,Start Time
3558,2020-06-05 03:19:26
3559,2020-06-05 02:51:17
3560,2020-06-05 02:42:28
3561,2020-06-05 01:52:27
3562,2020-06-05 01:51:23
3563,2020-06-04 03:02:59
3564,2020-06-04 00:27:34
3565,2020-06-03 02:51:42
3566,2020-06-03 02:50:58
3567,2020-06-02 02:07:17
3568,2020-06-02 01:02:26
3569,2020-06-02 00:54:56
3570,2020-05-31 23:37:49
3571,2020-05-31 23:25:53
3572,2020-05-31 03:47:38
3573,2020-05-30 21:03:28
3574,2020-05-30 20:28:30
3575,2020-05-30 20:06:32
3576,2020-05-30 19:51:51
3577,2020-05-30 04:26:11
3578,2020-05-30 03:48:26
3579,2020-05-30 01:10:53
3580,2020-05-30 00:45:13
3581,2020-05-30 00:31:22
3582,2020-05-29 03:12:15
3583,2020-05-29 03:12:00
3584,2020-05-29 02:50:17
3585,2020-05-29 02:27:26
3586,2020-05-29 02:06:09
3587,2020-05-29 00:40:51
3588,2020-05-29 00:19:03
3589,2020-05-28 23:57:16
3590,2020-05-28 23:35:23
3591,2020-05-28 23:13:43
3592,2020-05-28 22:52:11
3593,2020-05-28 22:51:56
3594,2020-05-28 02:53:57
3595,2020-05-28 02:32:08
3596,2020-05-28 02:10:25
3597,2020-05-28 01:26:56
3598,2020-05-28 01:05:09
3599,2020-05-28 00:43:32
3600,2020-05-27 23:55:27
3601,2020-05-27 23:10:54
3602,2020-05-27 23:05:07
3603,2020-05-27 15:33:49
3604,2020-05-27 15:28:30
3605,2020-05-27 03:00:32
3606,2020-05-27 02:38:05
3607,2020-05-27 01:54:29
3608,2020-05-27 01:11:30
3609,2020-05-27 00:39:38
3610,2020-05-27 00:00:21
3611,2020-05-27 00:00:15
3612,2020-05-26 23:54:54
3613,2020-05-26 23:45:23
3614,2020-05-26 21:10:23
3615,2020-05-26 20:24:43
3616,2020-05-26 19:59:30
3617,2020-05-26 19:04:34
3618,2020-05-26 18:32:48
3619,2020-05-26 18:21:30
3620,2020-05-26 15:51:56
3621,2020-05-26 15:22:04
3622,2020-05-26 14:08:24
3623,2020-05-26 03:33:46
3624,2020-05-26 03:08:19
3625,2020-05-26 02:39:58
3626,2020-05-26 01:17:09
3627,2020-05-24 15:40:08
3628,2020-05-24 04:48:33
3629,2020-05-24 04:48:12
3630,2020-05-24 03:53:55
3631,2020-05-24 02:56:03
3632,2020-05-24 02:14:36
3633,2020-05-24 00:58:41
3634,2020-05-23 21:42:17
3635,2020-05-23 21:09:00
3636,2020-05-23 19:30:52
3637,2020-05-23 17:46:46
3638,2020-05-23 17:22:55
3639,2020-05-23 15:46:29
3640,2020-05-23 14:50:48
3641,2020-05-23 05:04:53
3642,2020-05-23 04:30:26
3643,2020-05-23 03:28:11
3644,2020-05-20 02:53:28
3645,2020-05-18 00:50:05
3646,2020-05-18 00:16:32
3647,2020-05-17 23:56:48
3648,2020-05-17 03:36:04
3649,2020-05-16 15:18:32
3650,2020-05-16 03:01:26
3651,2020-05-12 23:29:30
3652,2020-05-12 23:16:27
3653,2020-05-10 18:43:16
3654,2020-05-10 16:56:39
3655,2020-05-10 03:46:52
3656,2020-05-09 02:02:59
3657,2020-05-09 01:53:52
3658,2020-05-04 00:51:23
3659,2020-05-04 00:14:51
3660,2020-05-03 22:54:08
3661,2020-05-03 21:30:03
3662,2020-05-03 20:25:37
3663,2020-05-03 15:45:09
3664,2020-05-03 04:38:21
3665,2020-05-03 03:48:22
3666,2020-05-03 03:01:23
3667,2020-05-03 02:21:18
3668,2020-05-02 21:29:12
3669,2020-05-02 20:27:54
3670,2020-05-02 04:23:48
3671,2020-05-02 03:31:53
3672,2020-05-02 03:09:04
3673,2020-05-02 01:55:20
3674,2020-05-02 00:50:32
3675,2020-05-01 23:27:37
3676,2020-05-01 23:27:18
3677,2020-05-01 03:01:26
3678,2020-04-29 02:49:07
3679,2020-04-28 02:08:46
3680,2020-04-28 01:40:00
3681,2020-04-28 01:10:27
3682,2020-04-28 00:37:12
3683,2020-04-28 00:22:31
3684,2020-04-27 23:28:42
3685,2020-04-27 22:55:33
3686,2020-04-27 22:32:19
3687,2020-04-27 22:15:26
3688,2020-04-27 20:15:09
3689,2020-04-27 19:41:58
3690,2020-04-27 18:53:55
3691,2020-04-27 18:25:48
3692,2020-04-26 19:34:30
3693,2020-04-26 19:24:09
3694,2020-04-26 04:08:38
3695,2020-04-26 03:00:00
3696,2020-04-26 00:20:57
3697,2020-04-26 00:15:09
3698,2020-04-25 19:02:46
3699,2020-04-25 03:38:43
3700,2020-04-25 02:52:58
3701,2020-04-24 03:50:42
3702,2020-04-24 03:07:34
3703,2020-04-24 03:07:17
3704,2020-04-24 03:06:53
3705,2020-04-23 03:16:15
3706,2020-04-22 03:15:09
3707,2020-04-22 02:25:45
3708,2020-04-22 02:16:18
3709,2020-04-22 02:13:27
3710,2020-04-22 01:31:43
3711,2020-04-22 00:51:01
3712,2020-04-21 20:26:20
3713,2020-04-21 19:36:16
3714,2020-04-21 14:57:44
3715,2020-04-20 19:49:02
3716,2020-04-20 18:55:56
3717,2020-04-20 15:54:53
3718,2020-04-20 03:43:59
3719,2020-04-20 03:07:40
3720,2020-04-19 19:36:32
3721,2020-04-19 19:19:33
3722,2020-04-19 17:24:16
3723,2020-04-19 05:07:55
3724,2020-04-19 04:13:53
3725,2020-04-19 03:50:49
3726,2020-04-19 03:50:35
3727,2020-04-18 21:36:03
3728,2020-04-18 20:55:55
3729,2020-04-18 19:19:22
3730,2020-04-18 19:10:13
3731,2020-04-18 03:25:15
3732,2020-04-18 02:27:57
3733,2020-04-18 02:27:15
3734,2020-04-18 00:03:28
3735,2020-04-17 23:18:04
3736,2020-04-16 02:54:31
3737,2020-04-16 02:24:33
3738,2020-04-16 02:14:34
3739,2020-04-15 22:42:25
3740,2020-04-15 03:43:52
3741,2020-04-15 03:02:31
3742,2020-04-14 03:26:39
3743,2020-04-14 02:44:39
3744,2020-04-14 02:09:09
3745,2020-04-14 02:04:21
3746,2020-04-14 01:47:46
3747,2020-04-14 01:34:30
3748,2020-04-14 01:31:49
3749,2020-04-14 00:31:49
3750,2020-04-12 22:17:55
3751,2020-04-12 21:23:22
3752,2020-04-12 20:17:26
3753,2020-04-12 18:17:58
3754,2020-04-12 16:54:04
3755,2020-04-12 16:21:52
3756,2020-04-12 04:35:47
3757,2020-04-12 03:43:09
3758,2020-04-12 03:26:29
3759,2020-04-12 00:37:11
3760,2020-04-11 23:51:29
3761,2020-04-11 03:07:26
3762,2020-04-11 03:02:34
3763,2020-04-10 23:45:11
3764,2020-04-10 23:31:06
3765,2020-04-07 03:03:40
3766,2020-04-06 02:24:34
3767,2020-04-06 01:29:21
3768,2020-04-06 00:03:37
3769,2020-04-05 23:58:49
3770,2020-04-05 23:50:47
3771,2020-04-03 21:18:33
3772,2020-03-29 03:54:06
3773,2020-03-29 03:51:49
3774,2020-03-29 02:08:25
3775,2020-03-28 19:04:32
3776,2020-03-28 19:02:03
3777,2020-03-28 02:18:06
3778,2020-03-28 02:17:01
3779,2020-03-28 01:38:53
3780,2020-03-27 02:08:37
3781,2020-03-27 01:21:07
3782,2020-03-26 23:11:22
3783,2020-03-26 22:21:26
3784,2020-03-26 03:37:32
3785,2020-03-26 03:08:43
3786,2020-03-25 22:55:16
3787,2020-03-25 22:34:38
3788,2020-03-25 20:30:33
3789,2020-03-25 03:00:20
3790,2020-03-25 02:16:01
3791,2020-03-25 00:48:13
3792,2020-03-25 00:47:58
3793,2020-03-25 00:44:59
3794,2020-03-24 02:41:36
3795,2020-03-24 02:25:29
3796,2020-03-24 01:32:01
3797,2020-03-23 20:33:07
3798,2020-03-23 19:15:00
3799,2020-03-23 18:20:06
3800,2020-03-20 20:58:49
3801,2020-03-19 23:41:13
3802,2020-03-19 21:41:59
3803,2020-03-19 18:28:59
3804,2020-03-19 18:28:11
3805,2020-03-17 21:39:38
3806,2020-03-17 21:06:46
3807,2020-03-17 20:32:45
3808,2020-03-17 19:51:11
3809,2020-03-16 20:36:57
3810,2020-03-16 20:20:36
3811,2020-03-16 18:18:52
3812,2020-03-16 17:33:15
3813,2020-03-16 16:51:50
3814,2020-03-15 22:06:30
3815,2020-03-15 19:19:29
3816,2020-03-11 16:27:35
3817,2020-03-11 16:10:24
3818,2020-03-11 15:58:10
3819,2020-03-08 19:49:13
3820,2020-03-08 19:46:36
3821,2020-03-07 19:21:03
3822,2020-03-06 13:02:11
3823,2020-03-06 04:08:35
3824,2020-03-06 03:26:34
3825,2020-03-05 03:17:02
3826,2020-03-05 03:03:52
3827,2020-03-05 01:59:14
3828,2020-03-05 01:04:03
3829,2020-03-04 23:50:52
3830,2020-03-04 23:08:43
3831,2020-03-03 22:49:22
3832,2020-03-03 21:19:22
3833,2020-03-03 20:49:34
3834,2020-03-01 04:06:57
3835,2020-03-01 03:50:12
3836,2020-02-28 02:15:40
3837,2020-02-26 23:29:42
3838,2020-02-26 23:08:19
3839,2020-02-26 22:50:07
3840,2020-02-26 22:30:11
3841,2020-02-26 22:05:20
3842,2020-02-26 21:36:18
3843,2020-02-26 20:57:26
3844,2020-02-25 22:24:00
3845,2020-02-25 21:38:37
3846,2020-02-24 14:16:09
3847,2020-02-23 22:57:34
3848,2020-02-23 22:10:39
3849,2020-02-23 21:27:04
3850,2020-02-23 05:16:39
3851,2020-02-23 04:27:52
3852,2020-02-23 03:34:13
3853,2020-02-23 02:51:14
3854,2020-02-23 02:09:37
3855,2020-02-23 01:18:24
3856,2020-02-23 00:41:48
3857,2020-02-22 20:39:12
3858,2020-02-22 19:57:04
3859,2020-02-22 19:39:09
3860,2020-02-22 01:46:10
3861,2020-02-22 01:04:18
3862,2020-02-22 00:34:14
3863,2020-02-20 02:07:01
3864,2020-02-19 22:32:00
3865,2020-02-19 21:50:03
3866,2020-02-19 20:58:17
3867,2020-02-19 20:15:25
3868,2020-02-19 19:48:41
3869,2020-02-16 21:44:48
3870,2020-02-16 21:17:16
3871,2020-02-16 20:59:38
3872,2020-02-16 20:44:48
3873,2020-02-16 20:43:23
3874,2020-02-15 00:49:25
3875,2020-02-15 00:36:12
3876,2020-02-12 19:55:20
3877,2020-02-12 19:15:37
3878,2020-02-11 19:42:50
3879,2020-02-11 19:19:30
3880,2020-02-11 17:27:51
3881,2020-02-11 17:02:36
3882,2020-02-11 03:53:54
3883,2020-02-11 03:29:47
3884,2020-02-11 03:06:30
3885,2020-02-09 20:06:10
3886,2020-02-09 19:30:45
3887,2020-02-09 19:19:06
3888,2020-02-09 18:46:53
3889,2020-02-09 18:23:21
3890,2020-02-09 18:22:50
3891,2020-02-08 01:34:58
3892,2020-02-08 00:46:16
3893,2020-02-07 22:50:10
3894,2020-02-07 22:45:14
3895,2020-02-06 02:06:04
3896,2020-02-06 01:41:43
3897,2020-02-05 19:29:45
3898,2020-02-05 19:02:08
3899,2020-02-05 18:26:33
3900,2020-02-03 03:36:08
3901,2020-02-03 03:17:19
3902,2020-02-02 21:25:12
3903,2020-02-02 20:59:52
3904,2020-02-02 18:03:55
3905,2020-02-02 17:12:04
3906,2020-02-01 06:25:53
3907,2020-02-01 06:01:02
3908,2020-01-31 22:26:19
3909,2020-01-31 21:39:56
3910,2020-01-31 21:06:19
3911,2020-01-26 05:14:50
3912,2020-01-26 04:46:41
3913,2020-01-26 04:12:10
3914,2020-01-26 02:28:08
3915,2020-01-26 00:48:29
3916,2020-01-26 00:45:43
3917,2020-01-25 23:12:29
3918,2020-01-25 21:05:03
3919,2020-01-25 00:52:39
3920,2020-01-22 23:36:35
3921,2020-01-22 16:51:09
3922,2020-01-22 16:06:05
3923,2020-01-19 20:20:12
3924,2020-01-19 19:28:27
3925,2020-01-19 18:36:22
3926,2020-01-19 17:43:58
3927,2020-01-19 17:16:04
3928,2020-01-18 02:37:27
3929,2020-01-16 22:05:18
3930,2020-01-16 21:14:04
3931,2020-01-15 23:15:22
3932,2020-01-15 22:58:59
3933,2020-01-15 18:15:52
3934,2020-01-15 18:02:10
3935,2020-01-15 17:59:36
3936,2020-01-15 17:54:08
3937,2020-01-15 17:53:43
3938,2020-01-15 17:50:37
3939,2020-01-15 17:50:12
3940,2020-01-14 22:41:10
3941,2020-01-14 22:24:25
3942,2020-01-13 22:25:44
3943,2020-01-12 20:47:58
3944,2020-01-12 20:33:29
3945,2020-01-12 16:54:05
3946,2020-01-12 16:40:49
3947,2020-01-12 04:12:51
3948,2020-01-12 04:06:21
3949,2020-01-12 01:33:12
3950,2020-01-12 01:30:13
3951,2020-01-12 00:48:42
3952,2020-01-12 00:06:20
3953,2020-01-11 23:57:05
3954,2020-01-11 23:44:54
3955,2020-01-11 22:19:39
3956,2020-01-11 22:05:08
3957,2020-01-11 21:27:26
3958,2020-01-11 20:20:06
3959,2020-01-11 20:13:15
3960,2020-01-05 05:36:31
3961,2020-01-05 05:18:28
3962,2020-01-05 05:01:00
3963,2020-01-05 00:49:24
3964,2020-01-02 06:26:49
3965,2020-01-02 05:13:07
3966,2020-01-02 05:03:28
3967,2020-01-01 21:26:29
3968,2020-01-01 21:23:54
3969,2020-01-01 21:17:15
3970,2020-01-01 20:17:38
3971,2020-01-01 20:07:12
3972,2020-01-01 19:53:45
3973,2020-01-01 19:52:56
3974,2020-01-01 17:34:15
3975,2019-12-31 02:02:35
3976,2019-12-30 05:11:07
3977,2019-12-30 04:48:31
3978,2019-12-30 04:27:00
3979,2019-12-30 04:19:52
3980,2019-12-30 03:57:52
3981,2019-12-30 03:19:26
3982,2019-12-29 04:44:11
3983,2019-12-29 03:49:01
3984,2019-12-29 02:23:49
3985,2019-12-29 02:17:12
3986,2019-12-29 02:06:41
3987,2019-12-29 01:55:08
3988,2019-12-28 22:53:43
3989,2019-12-28 22:53:20
3990,2019-12-28 05:47:08
3991,2019-12-27 18:04:37
3992,2019-12-27 04:12:30
3993,2019-12-27 02:15:28
3994,2019-12-27 02:15:17
3995,2019-12-27 02:01:37
3996,2019-12-27 01:51:47
3997,2019-12-26 04:13:52
3998,2019-12-26 03:32:31
3999,2019-12-26 02:43:01
4000,2019-12-25 19:00:42
4001,2019-12-25 18:21:41
4002,2019-12-25 17:50:50
4003,2019-12-25 17:49:22
4004,2019-12-25 03:42:36
4005,2019-12-25 03:38:42
4006,2019-12-25 03:38:10
4007,2019-12-24 05:19:24
4008,2019-12-24 04:37:40
4009,2019-12-24 04:18:41
4010,2019-12-24 03:37:48
4011,2019-12-24 02:40:01
4012,2019-12-24 02:33:30
4013,2019-12-24 02:28:56
4014,2019-12-23 05:13:23
4015,2019-12-23 04:17:33
4016,2019-12-23 02:58:21
4017,2019-12-23 02:56:11
4018,2019-12-23 02:51:06
4019,2019-12-23 02:50:52
4020,2019-12-23 02:33:24
4021,2019-12-23 02:11:27
4022,2019-12-23 01:45:46
4023,2019-12-23 01:27:55
4024,2019-12-22 22:17:26
4025,2019-12-22 03:40:42
4026,2019-12-22 03:24:02
4027,2019-12-22 00:12:10
4028,2019-12-21 23:40:01
4029,2019-12-21 23:27:54
4030,2019-12-21 02:52:12
4031,2019-12-20 20:42:50
4032,2019-12-20 20:42:01
4033,2019-12-20 19:29:02
4034,2019-12-20 04:55:35
4035,2019-12-20 04:33:59
4036,2019-12-20 04:11:56
4037,2019-12-20 03:49:55
4038,2019-12-20 03:28:08
4039,2019-12-20 03:06:12
4040,2019-12-20 02:46:05
4041,2019-12-20 01:08:04
4042,2019-12-20 00:45:18
4043,2019-12-20 00:20:38
4044,2019-12-20 00:10:15
4045,2019-12-19 16:09:44
4046,2019-12-19 15:51:02
4047,2019-12-19 04:59:53
4048,2019-12-19 03:44:00
4049,2019-12-19 03:22:20
4050,2019-12-18 16:13:01
4051,2019-12-18 15:40:27
4052,2019-12-18 15:31:31
4053,2019-12-18 01:05:12
4054,2019-12-18 00:41:45
4055,2019-12-18 00:04:34
4056,2019-12-17 22:36:39
4057,2019-12-17 22:12:48
4058,2019-12-17 19:47:35
4059,2019-12-17 17:14:03
4060,2019-12-17 16:49:46
4061,2019-12-17 16:39:52
4062,2019-12-17 04:49:27
4063,2019-12-17 04:24:44
4064,2019-12-17 02:41:23
4065,2019-12-16 23:19:55
4066,2019-12-16 22:33:00
4067,2019-12-16 22:10:19
4068,2019-12-16 21:41:10
4069,2019-12-16 21:10:59
4070,2019-12-16 20:34:09
4071,2019-12-16 20:07:36
4072,2019-12-16 19:23:18
4073,2019-12-16 17:00:16
4074,2019-12-16 16:34:11
4075,2019-12-16 16:30:32
4076,2019-12-16 16:29:00
4077,2019-12-16 16:28:45
4078,2019-12-16 16:25:02
4079,2023-10-20 16:23:03
4080,2023-10-20 16:20:30
4081,2023-10-07 11:17:59
4082,2023-10-07 11:17:51
4083,2023-10-07 11:17:41
4084,2023-10-07 11:17:19
4085,2023-10-07 11:17:01
4086,2023-10-01 06:14:15
4087,2023-09-03 06:30:30
4088,2023-09-01 14:01:17
4089,2023-09-01 13:55:17
4090,2023-09-01 13:38:55
4091,2023-09-01 05:21:21
4092,2023-09-01 05:07:09
4093,2023-09-01 04:57:47
4094,2023-08-31 19:13:44
4095,2023-08-31 19:07:33
4096,2023-08-31 18:30:26
4097,2023-08-31 18:29:18
4098,2023-08-31 18:21:16
4099,2023-08-31 17:45:50
4100,2023-08-31 17:02:21
4101,2023-08-31 16:46:39
4102,2023-08-31 14:25:30
4103,2023-08-31 14:06:39
4104,2023-08-31 04:13:52
4105,2023-08-30 17:17:18
4106,2023-08-30 16:23:25
4107,2023-08-25 22:40:28
4108,2023-08-25 22:36:11
4109,2023-08-25 22:34:18
4110,2023-08-19 14:46:47
4111,2023-08-19 14:46:36
4112,2023-08-19 14:45:54
4113,2023-08-19 14:40:07
4114,2023-08-14 08:23:39
4115,2023-08-14 08:12:29
4116,2023-08-14 08:09:41
4117,2023-08-11 18:16:11
4118,2023-08-11 18:06:18
4119,2023-08-06 13:11:18
4120,2023-08-06 12:24:37
4121,2023-07-21 08:18:04
4122,2023-07-21 08:17:59
4123,2023-07-15 10:12:33
4124,2023-07-15 10:11:56
4125,2023-07-13 18:24:16
4126,2023-07-12 18:19:30
4127,2023-07-11 02:05:35
4128,2023-07-11 02:05:18
4129,2023-07-11 02:04:51
4130,2023-07-01 10:36:41
4131,2023-07-01 10:35:58
4132,2023-07-01 10:35:16
4133,2023-07-01 10:35:00
4134,2023-07-01 10:34:18
4135,2023-07-01 09:35:07
4136,2023-06-23 18:07:49
4137,2023-06-21 14:23:51
4138,2023-06-21 13:43:00
4139,2023-06-21 08:17:59
4140,2023-06-21 07:28:35
4141,2023-06-21 07:17:24
4142,2023-06-19 13:58:45
4143,2023-06-19 13:50:13
4144,2023-06-19 13:50:06
4145,2023-06-19 13:49:45
4146,2023-06-19 09:05:12
4147,2023-06-18 06:44:02
4148,2023-06-18 04:49:21
4149,2023-06-17 18:50:06
4150,2023-06-17 18:28:42
4151,2023-06-10 09:33:24
4152,2023-06-10 09:32:47
4153,2023-06-10 09:32:19
4154,2023-06-10 09:31:56
4155,2023-06-10 09:31:36
4156,2023-06-10 09:22:13
4157,2023-06-10 09:18:49
4158,2023-06-05 22:20:23
4159,2023-06-05 22:20:20
4160,2023-06-01 18:43:41
4161,2023-06-01 18:41:04
4162,2023-05-27 14:21:29
4163,2023-05-27 14:20:36
4164,2023-05-21 06:58:03
4165,2023-05-09 15:41:02
4166,2023-05-07 00:48:41
4167,2023-05-07 00:45:47
4168,2023-05-07 00:45:25
4169,2023-05-07 00:45:13
4170,2023-05-06 22:26:10
4171,2023-05-06 22:19:34
4172,2023-05-06 22:18:38
4173,2023-05-06 13:48:33
4174,2023-05-05 17:29:55
4175,2023-05-05 17:24:18
4176,2023-05-04 18:22:46
4177,2023-05-02 13:49:28
4178,2023-05-02 13:49:24
4179,2023-04-28 16:17:29
4180,2023-04-28 16:17:14
4181,2023-04-21 05:10:28
4182,2023-04-21 04:59:07
4183,2023-04-20 18:34:20
4184,2023-04-20 17:26:26
4185,2023-04-20 13:19:11
4186,2023-04-20 05:12:53
4187,2023-04-19 17:47:52
4188,2023-04-19 17:07:36
4189,2023-04-19 17:07:24
4190,2023-04-19 17:05:25
4191,2023-04-18 13:21:11
4192,2023-04-18 13:08:03
4193,2023-04-18 12:12:55
4194,2023-04-18 11:05:32
4195,2023-04-18 10:28:09
4196,2023-04-18 10:25:04
4197,2023-04-18 06:01:26
4198,2023-04-18 05:48:18
4199,2023-04-18 05:12:27
4200,2023-04-18 04:29:32
4201,2023-04-17 16:43:37
4202,2023-04-17 11:58:30
4203,2023-04-16 17:53:34
4204,2023-04-16 17:33:36
4205,2023-04-16 13:22:06
4206,2023-04-16 12:34:48
4207,2023-04-16 11:31:50
4208,2023-04-16 10:16:37
4209,2023-04-16 09:40:49
4210,2023-04-16 09:09:04
4211,2023-04-16 08:40:47
4212,2023-04-16 08:13:31
4213,2023-04-15 10:23:46
4214,2023-04-15 09:59:16
4215,2023-04-12 10:28:12
4216,2023-04-11 08:11:09
4217,2023-04-10 05:18:07
4218,2023-04-09 10:46:21
4219,2023-04-09 10:21:36
4220,2023-04-02 13:49:05
4221,2023-04-01 09:34:16
4222,2023-04-01 09:09:04
4223,2023-04-01 06:48:26
4224,2023-04-01 06:13:04
4225,2023-04-01 05:53:55
4226,2023-03-29 16:16:51
4227,2023-03-29 16:16:34
4228,2023-03-29 16:15:53
4229,2023-03-29 16:14:47
4230,2023-03-26 17:29:24
4231,2023-03-24 17:26:38
4232,2023-03-24 16:35:48
4233,2023-03-23 18:50:43
4234,2023-03-23 18:24:40
4235,2023-03-23 16:24:24
4236,2023-03-22 18:25:54
4237,2023-03-22 18:25:14
4238,2023-03-22 18:14:07
4239,2023-03-22 18:12:24
4240,2023-03-21 17:33:19
4241,2023-03-21 17:25:48
4242,2023-03-19 09:48:52
4243,2023-03-19 09:47:33
4244,2023-03-18 15:53:24
4245,2023-03-18 15:39:37
4246,2023-03-18 15:34:52
4247,2023-03-18 15:25:46
4248,2023-03-18 15:22:54
4249,2023-03-18 15:07:47
4250,2023-03-18 13:54:12
4251,2023-03-18 11:42:42
4252,2023-03-18 10:58:44
4253,2023-03-17 16:21:40
4254,2023-03-17 02:59:35
4255,2023-03-12 18:03:08
4256,2023-03-12 18:03:08
4257,2023-03-03 15:34:55
4258,2023-03-03 15:28:18
4259,2023-03-03 15:27:21
4260,2023-03-01 16:04:31
4261,2023-02-28 18:54:48
4262,2023-02-28 18:51:17
4263,2023-02-24 17:22:09
4264,2023-02-21 19:07:09
4265,2023-02-19 06:41:22
4266,2023-02-18 13:17:21
4267,2023-02-18 09:26:49
4268,2023-02-18 08:24:14
4269,2023-02-18 05:35:42
4270,2023-02-18 05:30:51
4271,2023-02-15 20:16:52
4272,2023-02-15 19:55:01
4273,2023-02-15 19:51:24
4274,2023-02-11 18:28:02
4275,2023-02-11 18:17:18
4276,2023-02-11 14:26:54
4277,2023-02-11 14:12:24
4278,2023-02-11 13:33:09
4279,2023-02-11 12:59:03
4280,2023-02-11 12:51:39
4281,2023-02-11 07:43:16
4282,2023-02-11 07:18:21
4283,2023-02-11 07:17:19
4284,2023-02-11 06:50:45
4285,2023-02-11 06:28:16
4286,2023-02-11 00:09:45
4287,2023-02-10 18:04:13
4288,2023-02-09 17:17:37
4289,2023-02-09 16:24:13
4290,2023-02-08 18:54:23
4291,2023-02-08 18:29:49
4292,2023-02-08 17:53:41
4293,2023-02-07 18:17:27
4294,2023-02-07 17:49:54
4295,2023-02-03 17:18:54
4296,2023-02-03 17:16:45
4297,2023-02-03 17:15:07
4298,2023-01-31 18:46:30
4299,2023-01-31 18:41:43
4300,2023-01-31 17:21:25
4301,2023-01-31 17:11:39
4302,2023-01-28 07:16:55
4303,2023-01-28 07:14:52
4304,2023-01-28 07:13:02
4305,2023-01-27 14:44:02
4306,2023-01-27 14:39:37
4307,2023-01-27 04:20:26
4308,2023-01-25 15:11:34
4309,2023-01-21 12:19:02
4310,2023-01-21 12:17:26
4311,2023-01-21 12:16:36
4312,2023-01-21 12:16:20
4313,2023-01-21 12:15:51
4314,2023-01-21 12:14:09
4315,2023-01-21 12:13:34
4316,2023-01-21 12:11:19
4317,2023-01-21 12:11:03
4318,2023-01-21 12:10:48
4319,2023-01-21 12:09:42
4320,2023-01-21 12:09:31
4321,2023-01-21 12:08:26
4322,2023-01-21 12:05:17
4323,2023-01-20 17:43:32
4324,2023-01-20 17:41:05
4325,2023-01-20 17:29:08
4326,2023-01-20 17:01:24
4327,2022-03-17 20:53:11
4328,2020-06-27 23:07:10
4329,2020-06-27 19:52:30
4330,2020-06-27 03:56:12
4331,2020-06-27 01:36:15
4332,2020-06-27 01:35:00
4333,2020-06-27 01:32:27
4334,2020-03-25 20:29:49
4335,2020-03-25 20:23:08
4336,2020-03-25 15:43:26
4337,2020-01-05 00:46:10
4338,2023-01-04 16:09:05
4339,2023-01-04 16:08:25
4340,2023-01-04 16:05:56
4341,2022-12-30 17:59:15
4342,2022-12-30 16:28:36
4343,2022-12-30 13:04:33
4344,2022-12-30 13:04:18
4345,2022-12-30 13:03:25
4346,2022-12-30 06:53:22
4347,2022-12-30 06:26:01
4348,2022-12-30 06:25:25
4349,2022-12-30 06:24:47
4350,2022-12-30 05:12:09
4351,2022-12-30 05:03:20
4352,2022-12-29 11:57:00
4353,2022-12-29 11:46:54
4354,2022-12-29 10:42:17
4355,2022-12-29 10:41:53
4356,2022-12-29 10:41:29
4357,2022-12-24 22:52:34
4358,2022-12-24 05:05:12
4359,2022-12-23 18:28:34
4360,2022-12-22 15:45:17
4361,2022-12-21 12:22:01
4362,2022-12-14 00:56:58
4363,2022-12-14 00:02:41
4364,2022-12-14 00:02:25
4365,2022-12-14 00:02:03
4366,2022-12-14 00:01:52
4367,2022-12-14 00:00:35
4368,2022-12-13 23:53:09
4369,2022-12-13 23:51:02
4370,2022-12-13 23:50:28
4371,2022-12-13 23:50:01
4372,2022-12-13 05:04:47
4373,2022-12-13 05:03:49
4374,2022-12-12 06:47:04
4375,2022-12-12 06:22:42
4376,2022-12-12 02:52:44
4377,2022-12-12 01:20:03
4378,2022-12-12 01:06:39
4379,2022-12-11 23:12:44
4380,2022-12-11 21:54:14
4381,2022-12-11 18:50:48
4382,2022-12-11 18:50:25
4383,2022-12-11 18:49:35
4384,2022-12-11 01:15:07
4385,2022-12-11 00:57:42
4386,2022-12-11 00:57:16
4387,2022-12-10 06:40:29
4388,2022-12-10 06:40:23
4389,2022-12-10 05:52:47
4390,2022-12-10 05:52:31
4391,2022-12-10 04:55:25
4392,2022-12-10 04:55:08
4393,2022-12-10 04:55:00
4394,2022-12-09 07:00:42
4395,2022-12-09 05:50:31
4396,2022-12-09 05:14:09
4397,2022-12-09 04:37:24
4398,2022-12-09 03:35:24
4399,2022-12-09 03:35:11
4400,2022-12-09 03:35:08
4401,2022-12-09 03:33:13
4402,2022-12-09 02:27:28
4403,2022-12-09 02:27:20
4404,2022-12-08 01:54:53
4405,2022-12-08 01:37:03
4406,2022-12-08 01:36:41
4407,2022-12-08 01:36:11
4408,2022-12-06 06:40:34
4409,2022-12-06 06:40:03
4410,2022-12-06 06:39:51
4411,2022-12-06 06:38:55
4412,2022-12-05 22:28:23
4413,2022-12-05 22:27:49
4414,2022-12-05 22:27:04
4415,2022-12-05 22:26:03
4416,2022-12-05 22:25:55
4417,2022-12-05 22:25:19
4418,2022-12-05 22:24:05
4419,2022-12-05 07:41:00
4420,2022-12-05 06:32:57
4421,2022-12-05 02:57:07
4422,2022-12-05 02:55:13
4423,2022-12-03 02:03:12
4424,2022-12-03 02:03:04
4425,2022-12-03 02:01:57
4426,2022-12-02 01:46:15
4427,2022-12-02 01:45:52
4428,2022-12-02 01:45:27
4429,2022-12-02 01:45:07
4430,2022-12-02 01:44:37
4431,2022-12-02 01:34:26
